CUSTOMER_ID,GENDER,SENIOR_CITIZEN,PARTNER,DEPENDENTS,TENURE,PHONE_SERVICE,MULTIPLE_LINES,INTERNET_SERVICE,ONLINE_SECURITY,ONLINE_BACKUP,DEVICE_PROTECTION,TECH_SUPPORT,STREAMING_TV,STREAMING_MOVIES,CONTRACT,PAPERLESS_BILLING,PAYMENT_METHOD,MONTHLY_CHARGES,TOTAL_CHARGES,CHURN
4121-AGSIN,female,no,yes,yes,58,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,yes,credit_card_automatic,24.5,1497.9,no
4361-BKAXE,female,no,no,no,41,yes,yes,fiber_optic,yes,yes,yes,yes,yes,yes,month_to_month,yes,bank_transfer_automatic,114.5,4527.45,yes
9845-PEEKO,female,yes,no,no,59,yes,yes,fiber_optic,no,yes,no,no,no,no,two_year,yes,credit_card_automatic,79.2,4590.35,no
0455-XFASS,female,no,yes,yes,3,yes,no,fiber_optic,no,no,no,no,no,no,month_to_month,yes,electronic_check,69.55,200.2,no
0301-KOBTQ,male,no,no,no,32,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,yes,bank_transfer_automatic,20.05,614.45,no
1751-NCDLI,male,yes,yes,no,46,yes,yes,fiber_optic,no,no,yes,no,yes,yes,month_to_month,yes,electronic_check,98.85,4564.9,no
4367-NUYAO,male,no,yes,yes,0,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,mailed_check,25.75,0.0,no
9878-TNQGW,male,no,no,no,2,yes,no,fiber_optic,no,no,no,no,no,yes,month_to_month,yes,electronic_check,80.95,171.15,yes
9170-ARBTB,female,no,yes,yes,52,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,credit_card_automatic,19.6,1012.4,no
4441-NIHPT,female,yes,no,no,13,yes,no,fiber_optic,no,no,yes,no,no,no,month_to_month,yes,electronic_check,74.3,940.35,yes
8999-BOHSE,female,yes,no,no,11,yes,no,fiber_optic,no,no,no,no,yes,yes,month_to_month,no,bank_transfer_automatic,89.7,1047.7,yes
7241-AJHFS,male,no,no,no,32,yes,yes,fiber_optic,yes,no,no,yes,no,no,month_to_month,no,bank_transfer_automatic,87.65,2766.4,no
7029-RPUAV,male,yes,yes,no,17,yes,yes,fiber_optic,no,no,yes,no,yes,yes,month_to_month,yes,credit_card_automatic,100.45,1622.45,yes
4546-FOKWR,female,no,no,no,16,yes,yes,fiber_optic,no,no,no,no,no,no,month_to_month,yes,credit_card_automatic,74.75,1129.35,no
9036-CSKBW,female,no,no,no,51,yes,yes,fiber_optic,yes,yes,yes,no,yes,yes,one_year,no,bank_transfer_automatic,107.45,5680.9,no
5832-TRLPB,male,no,no,no,29,yes,no,dsl,no,no,yes,yes,yes,yes,one_year,yes,bank_transfer_automatic,75.35,2243.9,no
8590-YFFQO,male,no,yes,no,70,yes,no,dsl,yes,yes,yes,yes,no,no,two_year,no,credit_card_automatic,64.95,4523.25,no
8659-IOOPU,female,no,yes,yes,71,yes,yes,fiber_optic,yes,no,yes,yes,no,yes,two_year,no,electronic_check,100.45,7159.7,no
1338-CECEE,male,no,yes,yes,41,yes,yes,dsl,no,yes,yes,no,yes,no,one_year,no,bank_transfer_automatic,68.5,2839.95,no
7439-DKZTW,male,no,no,no,1,yes,no,fiber_optic,no,no,no,no,yes,no,month_to_month,yes,electronic_check,80.55,80.55,no
4646-QZXTF,female,no,yes,no,7,yes,no,dsl,yes,no,yes,yes,yes,yes,month_to_month,no,bank_transfer_automatic,81.25,580.1,no
4607-CHPCA,male,no,yes,yes,25,yes,no,fiber_optic,no,no,no,no,yes,yes,one_year,yes,electronic_check,90.4,2178.6,yes
9742-XOKTS,male,no,yes,yes,67,yes,yes,fiber_optic,yes,yes,no,yes,no,no,one_year,no,electronic_check,89.55,6038.55,no
6921-OZMFH,male,no,yes,yes,5,yes,yes,dsl,no,no,no,yes,no,no,month_to_month,yes,mailed_check,55.7,259.4,no
9578-FOMUK,male,no,no,yes,15,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,yes,electronic_check,24.8,324.15,no
4712-UYOOI,female,no,yes,yes,20,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,electronic_check,20.0,417.65,no
8824-RWFXJ,male,no,yes,yes,3,yes,no,dsl,no,yes,yes,no,no,no,month_to_month,yes,mailed_check,56.15,168.15,yes
7722-CVFXN,male,no,yes,yes,54,yes,yes,fiber_optic,no,yes,no,yes,yes,yes,one_year,yes,electronic_check,105.2,5637.85,no
8717-VCTXJ,male,no,no,no,42,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,yes,mailed_check,19.55,839.4,no
7363-QTBIW,female,no,yes,no,9,yes,no,fiber_optic,no,no,no,no,no,yes,month_to_month,yes,electronic_check,79.75,769.1,no
4159-NAAIX,female,no,no,no,63,yes,yes,fiber_optic,no,yes,no,no,yes,yes,two_year,no,bank_transfer_automatic,97.45,6253.0,no
0971-QIFJK,female,no,yes,no,69,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,bank_transfer_automatic,24.25,1641.8,no
9397-TZSHA,female,no,no,no,69,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,credit_card_automatic,24.6,1678.05,no
3391-JSQEW,male,no,yes,no,40,yes,no,dsl,no,yes,no,no,no,no,month_to_month,yes,mailed_check,50.15,2058.5,no
0343-QLUZP,male,no,no,no,60,no,no_phone_service,dsl,yes,yes,yes,no,no,no,two_year,no,bank_transfer_automatic,39.6,2424.5,no
9763-PDTKK,female,no,no,no,4,yes,no,fiber_optic,yes,no,yes,yes,no,yes,month_to_month,yes,bank_transfer_automatic,94.4,387.2,yes
2176-LVPNX,female,yes,no,no,71,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two_year,no,mailed_check,89.85,6293.45,no
7627-JKIAZ,female,no,yes,no,37,yes,yes,fiber_optic,no,no,yes,no,no,no,month_to_month,yes,credit_card_automatic,78.95,2839.65,yes
3312-UUMZW,male,no,yes,no,32,yes,yes,fiber_optic,no,yes,no,no,yes,yes,month_to_month,yes,credit_card_automatic,98.85,3145.9,no
1271-UODNO,male,no,no,no,39,yes,yes,dsl,no,no,no,yes,no,no,two_year,yes,credit_card_automatic,53.85,2200.7,no
8461-EFQYM,female,no,no,no,38,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,yes,electronic_check,24.25,914.4,no
6900-RBKER,male,no,no,no,52,yes,yes,fiber_optic,no,no,yes,no,no,yes,two_year,yes,credit_card_automatic,89.45,4577.75,no
6891-JPYFF,female,no,yes,yes,48,yes,yes,fiber_optic,yes,yes,no,no,yes,yes,month_to_month,yes,credit_card_automatic,105.25,4997.5,no
1459-QNFQT,male,no,yes,yes,70,no,no_phone_service,dsl,yes,no,yes,yes,yes,yes,two_year,no,bank_transfer_automatic,59.5,4144.8,no
1047-NNCBF,male,no,no,no,20,yes,no,fiber_optic,no,no,no,no,no,no,month_to_month,no,credit_card_automatic,70.55,1493.55,no
3696-XRIEN,female,no,no,no,50,yes,yes,dsl,yes,no,yes,yes,yes,yes,one_year,yes,credit_card_automatic,82.5,4179.1,no
4081-DYXAV,female,no,no,no,19,no,no_phone_service,dsl,no,no,no,no,yes,yes,one_year,yes,credit_card_automatic,44.85,893.55,yes
0074-HDKDG,male,no,yes,yes,25,yes,no,dsl,yes,yes,yes,no,no,no,one_year,yes,bank_transfer_automatic,61.6,1611.0,no
8791-GFXLZ,male,no,no,no,12,yes,no,dsl,no,yes,no,no,no,no,month_to_month,yes,bank_transfer_automatic,49.05,593.05,no
8111-SLLHI,male,yes,yes,no,39,yes,yes,fiber_optic,no,yes,yes,no,yes,yes,month_to_month,yes,electronic_check,105.65,4284.8,yes
0927-LCSMG,male,no,no,no,7,yes,no,fiber_optic,no,no,yes,no,no,no,month_to_month,no,mailed_check,74.65,544.55,yes
9330-DHBFL,female,no,yes,yes,23,yes,no,dsl,yes,yes,yes,yes,no,no,one_year,yes,mailed_check,66.25,1533.8,no
0098-BOWSO,male,no,no,no,27,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,yes,electronic_check,19.4,529.8,no
3452-ABWRL,male,yes,no,no,47,yes,yes,fiber_optic,no,no,no,no,yes,no,month_to_month,yes,credit_card_automatic,86.05,3865.6,no
5859-HZYLF,male,no,yes,yes,26,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,yes,credit_card_automatic,19.15,515.75,no
8257-RZAHR,female,no,yes,no,14,yes,yes,dsl,yes,no,no,no,yes,no,month_to_month,yes,bank_transfer_automatic,64.7,941.0,yes
5293-WXJAK,female,yes,yes,no,11,yes,yes,fiber_optic,no,no,yes,yes,yes,yes,month_to_month,yes,bank_transfer_automatic,104.05,1133.65,yes
3156-QLHBO,male,no,no,yes,2,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,mailed_check,19.25,48.35,no
2208-NQBCT,female,no,yes,yes,26,yes,no,fiber_optic,yes,yes,no,no,no,no,month_to_month,no,electronic_check,81.95,2070.05,no
1779-PWPMG,female,yes,yes,no,72,yes,yes,fiber_optic,yes,yes,yes,yes,yes,yes,two_year,yes,bank_transfer_automatic,114.65,8333.95,no
6621-NRZAK,female,no,yes,yes,63,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,credit_card_automatic,20.0,1209.25,no
0831-JNISG,male,no,yes,yes,71,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,mailed_check,19.8,1396.25,no
0774-IFUVM,male,no,yes,yes,11,yes,yes,dsl,yes,no,no,no,yes,no,month_to_month,yes,bank_transfer_automatic,65.15,723.35,no
3082-WQRVY,male,yes,yes,no,14,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,mailed_check,19.65,228.65,no
9553-DLCLU,female,no,no,yes,13,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two_year,no,credit_card_automatic,88.95,1161.75,no
1641-BYBTK,male,no,no,yes,6,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,yes,mailed_check,20.2,98.35,no
2460-NGXBJ,male,yes,yes,yes,11,yes,yes,fiber_optic,no,no,no,no,no,no,month_to_month,yes,credit_card_automatic,75.2,775.3,no
2446-ZKVAF,male,no,yes,no,18,yes,yes,dsl,no,yes,no,no,no,no,month_to_month,no,credit_card_automatic,56.8,1074.65,no
0841-NULXI,male,no,no,no,1,no,no_phone_service,dsl,no,no,no,no,no,yes,month_to_month,yes,electronic_check,35.55,35.55,yes
3522-CDKHF,female,no,yes,no,32,yes,no,fiber_optic,yes,no,no,no,no,no,month_to_month,yes,bank_transfer_automatic,75.5,2324.7,no
1430-SFQSA,male,no,no,no,29,no,no_phone_service,dsl,yes,no,no,yes,no,no,one_year,no,mailed_check,35.6,1072.6,no
0411-EZJZE,female,no,no,no,3,yes,yes,dsl,no,no,no,no,yes,no,month_to_month,yes,electronic_check,60.25,170.5,no
7851-WZEKY,female,no,no,no,2,yes,yes,fiber_optic,no,no,no,no,yes,yes,month_to_month,yes,electronic_check,95.15,196.9,yes
8844-TONUD,male,no,yes,yes,13,yes,no,fiber_optic,no,no,yes,no,yes,yes,month_to_month,yes,mailed_check,96.65,1162.85,yes
8807-ARQET,female,no,no,no,41,no,no_phone_service,dsl,no,yes,no,no,no,yes,month_to_month,yes,electronic_check,40.35,1677.85,no
8992-CEUEN,female,no,no,no,1,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,electronic_check,18.85,18.85,no
4320-QMLLA,male,no,no,no,7,yes,no,dsl,no,no,no,no,yes,no,month_to_month,no,mailed_check,54.85,370.4,no
8777-PVYGU,female,no,yes,no,52,yes,no,dsl,yes,no,yes,no,yes,no,one_year,yes,mailed_check,64.3,3410.6,no
8292-ITGYJ,female,no,yes,yes,45,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,yes,bank_transfer_automatic,24.65,1138.8,no
6870-ZWMNX,male,no,yes,no,70,yes,yes,dsl,no,yes,yes,yes,yes,no,two_year,no,credit_card_automatic,76.1,5264.25,no
0621-CXBKL,female,no,no,no,53,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,mailed_check,18.7,1005.7,no
5268-DSMNQ,female,yes,yes,no,62,yes,yes,fiber_optic,no,yes,yes,no,yes,no,one_year,yes,credit_card_automatic,97.95,5936.55,no
5334-JLAXU,female,no,yes,no,60,yes,yes,fiber_optic,yes,yes,no,no,no,yes,month_to_month,yes,credit_card_automatic,94.1,5475.9,no
4086-YQSNZ,female,yes,yes,no,3,yes,no,fiber_optic,no,no,no,no,yes,no,month_to_month,yes,electronic_check,80.4,224.05,yes
6242-MBHPK,female,yes,yes,no,23,yes,no,fiber_optic,yes,no,no,no,yes,yes,month_to_month,yes,electronic_check,95.1,2326.05,no
5868-CZJDR,male,no,no,yes,1,no,no_phone_service,dsl,no,yes,no,no,no,no,month_to_month,yes,mailed_check,31.35,31.35,yes
9359-UGBTK,female,no,no,no,67,yes,no,dsl,yes,no,yes,yes,no,yes,one_year,yes,bank_transfer_automatic,72.35,4991.5,no
0135-NMXAP,female,no,no,no,12,yes,yes,fiber_optic,no,yes,no,no,yes,no,month_to_month,yes,bank_transfer_automatic,89.75,1052.4,yes
4782-OSFXZ,female,yes,yes,no,71,yes,yes,dsl,yes,yes,yes,yes,no,yes,two_year,yes,bank_transfer_automatic,82.7,5831.2,no
6479-OAUSD,male,no,no,no,25,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,credit_card_automatic,19.9,510.8,no
7129-ACFOG,female,no,no,no,5,yes,yes,dsl,yes,no,no,no,no,no,month_to_month,yes,electronic_check,53.8,283.95,no
4189-NAKJS,male,no,no,no,26,yes,yes,dsl,no,no,no,no,no,no,one_year,yes,credit_card_automatic,51.55,1295.4,no
5562-BETPV,male,no,yes,yes,1,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,mailed_check,19.65,19.65,no
1282-IHQAC,male,yes,no,no,70,no,no_phone_service,dsl,no,yes,yes,no,yes,no,one_year,yes,credit_card_automatic,44.05,3011.65,no
9127-FHJBZ,male,no,yes,yes,72,yes,yes,fiber_optic,yes,yes,yes,yes,yes,yes,two_year,yes,electronic_check,114.0,8093.15,no
6270-OMFIW,male,no,yes,no,60,yes,no,fiber_optic,no,yes,no,no,yes,yes,one_year,yes,electronic_check,94.4,5610.25,yes
1641-RQDAY,female,yes,yes,yes,32,yes,yes,fiber_optic,no,yes,no,no,yes,yes,month_to_month,yes,electronic_check,100.4,3217.65,no
0107-WESLM,male,no,no,no,1,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,yes,electronic_check,19.85,19.85,yes
6994-ORCWG,female,no,no,no,14,yes,yes,dsl,no,yes,no,no,no,no,one_year,yes,mailed_check,54.25,773.2,no
1346-UFHAX,female,no,no,no,13,yes,yes,fiber_optic,yes,no,no,no,no,no,month_to_month,yes,credit_card_automatic,80.0,1029.35,no
3992-YWPKO,female,no,no,no,6,yes,yes,fiber_optic,no,yes,yes,yes,yes,yes,month_to_month,yes,credit_card_automatic,109.9,669.45,yes
2933-XEUJM,female,no,no,no,46,yes,yes,dsl,yes,no,yes,no,yes,yes,two_year,no,mailed_check,79.2,3593.8,no
0125-LZQXK,male,no,no,no,15,yes,no,fiber_optic,no,no,yes,yes,yes,yes,month_to_month,yes,electronic_check,101.35,1553.95,yes
5461-QKNTN,male,yes,yes,no,43,yes,yes,fiber_optic,no,yes,no,yes,yes,no,month_to_month,yes,electronic_check,94.3,3953.15,no
4835-YSJMR,male,no,no,no,39,yes,no,dsl,no,no,no,yes,no,no,two_year,yes,bank_transfer_automatic,49.8,1971.15,no
8399-YNDCH,male,yes,no,no,21,yes,no,dsl,no,no,yes,no,yes,no,month_to_month,yes,bank_transfer_automatic,60.05,1236.15,yes
3164-YAXFY,male,no,no,no,57,no,no_phone_service,dsl,yes,no,yes,no,yes,yes,month_to_month,yes,electronic_check,53.75,3196.0,no
0887-WBJVH,female,no,yes,no,53,yes,no,fiber_optic,no,no,no,yes,yes,yes,one_year,yes,electronic_check,93.45,4872.2,no
4660-IRIBM,male,no,yes,yes,18,yes,no,fiber_optic,yes,no,yes,no,yes,no,month_to_month,yes,mailed_check,87.9,1500.5,no
5673-FSSMF,female,no,no,no,1,yes,yes,dsl,no,no,no,no,no,yes,month_to_month,yes,electronic_check,60.15,60.15,yes
7670-ZBPOQ,female,no,yes,no,58,yes,yes,dsl,yes,no,no,yes,no,no,one_year,yes,bank_transfer_automatic,61.05,3478.75,no
8089-UZWLX,female,yes,no,no,71,yes,yes,fiber_optic,no,no,yes,no,yes,yes,two_year,no,bank_transfer_automatic,104.05,7413.55,no
0080-OROZO,female,no,no,no,35,yes,no,fiber_optic,no,no,yes,yes,yes,yes,one_year,yes,electronic_check,99.25,3532.0,no
3916-NRPAP,male,no,no,no,3,yes,no,fiber_optic,no,no,yes,no,no,yes,month_to_month,no,credit_card_automatic,85.7,256.75,no
6807-SIWJI,male,no,no,no,38,yes,yes,fiber_optic,yes,yes,no,no,yes,yes,one_year,yes,electronic_check,104.85,3887.25,no
8221-HVAYI,male,no,yes,yes,35,yes,yes,dsl,yes,yes,yes,yes,no,no,two_year,yes,credit_card_automatic,69.15,2490.15,no
1579-KLYDT,male,no,no,no,7,yes,yes,fiber_optic,no,no,yes,no,yes,no,month_to_month,yes,electronic_check,90.45,593.45,yes
5232-NXPAY,female,no,no,no,47,yes,no,dsl,no,no,yes,yes,yes,yes,two_year,no,mailed_check,74.45,3510.3,no
8967-SZQAS,female,no,no,no,14,yes,no,dsl,no,yes,no,no,no,no,month_to_month,no,electronic_check,50.45,765.45,no
4468-KAZHE,female,yes,yes,no,20,yes,no,dsl,no,yes,no,no,no,yes,month_to_month,yes,electronic_check,60.0,1259.35,no
0455-ENTCR,male,no,yes,no,66,yes,yes,dsl,yes,yes,no,yes,yes,yes,two_year,no,electronic_check,85.25,5538.35,no
8944-AILEF,male,no,yes,no,15,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,yes,credit_card_automatic,19.45,340.85,no
5542-NKVRU,female,no,no,no,42,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,yes,bank_transfer_automatic,20.75,844.45,no
7126-RBHSD,female,no,yes,no,17,yes,yes,fiber_optic,yes,no,no,no,no,no,month_to_month,no,electronic_check,78.9,1348.95,no
5370-IIVVL,male,no,no,no,37,yes,yes,fiber_optic,no,yes,no,yes,yes,yes,one_year,yes,credit_card_automatic,104.5,3778.0,no
6789-HJBWG,female,no,no,no,12,yes,no,dsl,no,yes,no,no,no,no,month_to_month,yes,electronic_check,49.4,611.65,no
3927-NLNRY,male,no,yes,no,53,yes,no,fiber_optic,no,yes,no,no,yes,yes,one_year,yes,bank_transfer_automatic,94.25,4867.95,yes
9087-EYCPR,female,no,no,no,60,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,mailed_check,25.0,1505.05,no
6791-YBNAK,male,no,yes,yes,18,no,no_phone_service,dsl,no,no,no,no,no,no,month_to_month,no,credit_card_automatic,25.55,467.85,no
6358-LYNGM,male,no,no,no,1,yes,yes,fiber_optic,no,no,no,no,no,no,month_to_month,yes,electronic_check,74.9,74.9,yes
6077-BDPXA,female,no,no,no,3,yes,no,fiber_optic,no,no,no,no,no,no,month_to_month,yes,electronic_check,70.15,194.2,no
0013-MHZWF,female,no,no,yes,9,yes,no,dsl,no,no,no,yes,yes,yes,month_to_month,yes,credit_card_automatic,69.4,571.45,no
5494-HECPR,female,no,no,no,1,yes,no,fiber_optic,no,no,no,no,yes,no,month_to_month,yes,electronic_check,80.25,80.25,yes
8268-YDIXR,male,no,yes,no,56,yes,yes,fiber_optic,yes,yes,yes,no,no,no,one_year,yes,electronic_check,93.15,5253.95,no
9824-BEMCV,male,no,yes,yes,17,yes,no,fiber_optic,no,no,no,no,no,no,month_to_month,yes,electronic_check,69.0,1149.65,yes
1373-ORVIZ,female,no,yes,yes,11,yes,yes,dsl,no,no,no,yes,no,yes,month_to_month,yes,electronic_check,66.35,740.8,yes
4291-SHSBH,male,no,no,no,7,yes,no,fiber_optic,no,no,no,no,no,no,month_to_month,yes,electronic_check,69.55,521.35,no
6980-IMXXE,female,no,yes,yes,69,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,bank_transfer_automatic,20.2,1412.65,no
9866-QEVEE,male,no,no,no,19,yes,yes,fiber_optic,no,no,no,no,no,yes,month_to_month,yes,bank_transfer_automatic,86.0,1532.45,yes
9897-KXHCM,female,no,yes,yes,3,yes,no,fiber_optic,no,no,no,no,no,yes,month_to_month,yes,electronic_check,80.3,250.05,yes
0040-HALCW,male,no,yes,yes,54,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,credit_card_automatic,20.4,1090.6,no
0784-GTUUK,male,no,yes,no,62,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,yes,credit_card_automatic,23.75,1446.8,no
7979-CORPM,male,no,no,no,24,yes,yes,fiber_optic,no,yes,no,no,yes,no,month_to_month,yes,credit_card_automatic,90.55,2282.55,yes
2294-DMMUS,female,no,yes,yes,62,yes,yes,dsl,no,no,no,no,yes,yes,month_to_month,yes,credit_card_automatic,70.45,4300.45,no
0872-JCPIB,male,no,no,no,17,yes,yes,dsl,yes,no,no,no,no,yes,month_to_month,no,bank_transfer_automatic,65.75,1111.2,no
3055-MJDSB,male,no,no,no,9,no,no_phone_service,dsl,no,no,no,no,no,no,month_to_month,yes,mailed_check,24.6,190.1,no
9091-WTUUY,male,no,yes,yes,64,yes,no,dsl,yes,no,yes,yes,yes,no,two_year,no,mailed_check,69.25,4447.75,no
1618-CFHME,female,no,no,no,2,yes,yes,fiber_optic,no,no,no,no,no,no,month_to_month,yes,electronic_check,75.9,143.35,yes
3165-HDOEW,male,no,yes,yes,1,yes,no,dsl,no,no,no,no,no,no,month_to_month,yes,mailed_check,45.85,45.85,yes
6581-NQCBA,female,no,yes,no,16,no,no_phone_service,dsl,no,no,no,yes,yes,yes,month_to_month,yes,electronic_check,49.95,810.2,yes
